采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-11 19:20,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,1817983,59,767408,25,520951,16,Selling
2026-07-11 19:24,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,1817983,59,767408,25,520951,16,Selling
2026-07-11 19:29,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,1829488,59,773017,25,524107,16,Selling
2026-07-12 07:10,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337719,58,1044824,26,657066,16,Selling
2026-07-12 07:15,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337729,58,1044830,26,657068,16,Selling
2026-07-12 07:20,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337732,58,1044831,26,657069,16,Selling
2026-07-12 07:25,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337732,58,1044831,26,657069,16,Selling
2026-07-12 07:30,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337742,58,1044840,26,657071,16,Selling
2026-07-12 07:35,周六100,世界杯,2026-07-11,2026-07-12,阿根廷,瑞士,2040467,2337744,58,1044841,26,657072,16,Selling
