采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-18 11:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1,3,8,21,29,76,Selling
2026-07-18 11:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1,3,8,21,29,76,Selling
2026-07-18 11:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,52,8,43,7,545,85,Selling
2026-07-18 11:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,52,8,43,7,545,85,Selling
2026-07-18 11:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,91,8,107,9,956,83,Selling
2026-07-18 11:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,91,8,107,9,956,83,Selling
2026-07-18 11:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,128,7,146,8,1453,85,Selling
2026-07-18 11:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,128,7,146,8,1453,85,Selling
2026-07-18 11:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,150,7,202,10,1699,83,Selling
2026-07-18 11:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,150,7,202,10,1699,83,Selling
2026-07-18 11:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,203,8,253,10,2154,82,Selling
2026-07-18 12:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,203,8,253,10,2154,82,Selling
2026-07-18 12:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,254,8,280,9,2566,83,Selling
2026-07-18 12:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,254,8,280,9,2566,83,Selling
2026-07-18 12:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,294,8,326,9,2905,83,Selling
2026-07-18 12:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,294,8,326,9,2905,83,Selling
2026-07-18 12:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,324,8,364,9,3189,83,Selling
2026-07-18 12:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,324,8,364,9,3189,83,Selling
2026-07-18 12:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,324,8,364,9,3189,83,Selling
2026-07-18 12:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,350,8,407,10,3367,82,Selling
2026-07-18 12:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,392,9,450,10,3713,81,Selling
2026-07-18 12:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,392,9,450,10,3713,81,Selling
2026-07-18 12:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,418,8,472,9,4102,83,Selling
2026-07-18 13:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,418,8,472,9,4102,83,Selling
2026-07-18 13:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,451,8,513,10,4401,82,Selling
2026-07-18 13:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,451,8,513,10,4401,82,Selling
2026-07-18 13:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,473,8,556,10,4624,82,Selling
2026-07-18 13:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,473,8,556,10,4624,82,Selling
2026-07-18 13:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,497,8,588,10,4871,82,Selling
2026-07-18 13:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,497,8,588,10,4871,82,Selling
2026-07-18 13:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,533,8,624,10,5158,82,Selling
2026-07-18 13:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,533,8,624,10,5158,82,Selling
2026-07-18 13:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,560,8,663,10,5458,82,Selling
2026-07-18 13:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,560,8,663,10,5458,82,Selling
2026-07-18 13:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,560,8,663,10,5458,82,Selling
2026-07-18 14:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,586,8,686,10,5720,82,Selling
2026-07-18 14:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,607,8,720,10,5880,82,Selling
2026-07-18 14:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,607,8,720,10,5880,82,Selling
2026-07-18 14:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,636,9,741,10,6069,81,Selling
2026-07-18 14:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,636,9,741,10,6069,81,Selling
2026-07-18 14:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,671,9,784,10,6345,81,Selling
2026-07-18 14:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,671,9,784,10,6345,81,Selling
2026-07-18 14:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,709,9,819,10,6639,81,Selling
2026-07-18 14:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,709,9,819,10,6639,81,Selling
2026-07-18 14:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,737,9,857,10,6848,81,Selling
2026-07-18 14:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,737,9,857,10,6848,81,Selling
2026-07-18 14:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,777,9,904,10,7146,81,Selling
2026-07-18 15:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,777,9,904,10,7146,81,Selling
2026-07-18 15:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,794,9,944,10,7275,81,Selling
2026-07-18 15:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,794,9,944,10,7275,81,Selling
2026-07-18 15:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,835,9,983,10,7628,81,Selling
2026-07-18 15:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,835,9,983,10,7628,81,Selling
2026-07-18 15:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,864,9,1021,10,7860,81,Selling
2026-07-18 15:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,864,9,1021,10,7860,81,Selling
2026-07-18 15:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,895,9,1042,10,8165,81,Selling
2026-07-18 15:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,895,9,1042,10,8165,81,Selling
2026-07-18 15:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,921,9,1083,10,8412,81,Selling
2026-07-18 15:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,921,9,1083,10,8412,81,Selling
2026-07-18 15:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,945,9,1103,10,8602,81,Selling
2026-07-18 16:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,945,9,1103,10,8602,81,Selling
2026-07-18 16:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,981,9,1148,10,8902,81,Selling
2026-07-18 16:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,981,9,1148,10,8902,81,Selling
2026-07-18 16:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1019,9,1194,11,9114,80,Selling
2026-07-18 16:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1019,9,1194,11,9114,80,Selling
2026-07-18 16:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1037,9,1233,11,9396,80,Selling
2026-07-18 16:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1037,9,1233,11,9396,80,Selling
2026-07-18 16:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1056,9,1270,11,9593,80,Selling
2026-07-18 16:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1056,9,1270,11,9593,80,Selling
2026-07-18 16:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1090,9,1295,11,9883,80,Selling
2026-07-18 16:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1090,9,1295,11,9883,80,Selling
2026-07-18 16:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1125,9,1358,11,10153,80,Selling
2026-07-18 17:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1125,9,1358,11,10153,80,Selling
2026-07-18 17:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1175,9,1382,11,10444,80,Selling
2026-07-18 17:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1175,9,1382,11,10444,80,Selling
2026-07-18 17:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1210,9,1422,11,10636,80,Selling
2026-07-18 17:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1210,9,1422,11,10636,80,Selling
2026-07-18 17:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1236,9,1454,11,10835,80,Selling
2026-07-18 17:30,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1236,9,1454,11,10835,80,Selling
2026-07-18 17:35,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1266,9,1484,11,11056,80,Selling
2026-07-18 17:40,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1266,9,1484,11,11056,80,Selling
2026-07-18 17:45,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1306,9,1523,11,11356,80,Selling
2026-07-18 17:50,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1306,9,1523,11,11356,80,Selling
2026-07-18 17:55,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1345,9,1550,11,11662,80,Selling
2026-07-18 18:00,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1345,9,1550,11,11662,80,Selling
2026-07-18 18:05,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1373,9,1588,11,11918,80,Selling
2026-07-18 18:10,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1373,9,1588,11,11918,80,Selling
2026-07-18 18:15,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1406,9,1622,11,12195,80,Selling
2026-07-18 18:20,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1406,9,1622,11,12195,80,Selling
2026-07-18 18:25,周日203,瑞典超级联赛,2026-07-19,2026-07-19,埃尔夫斯堡,天狼星,2040562,1415,9,1651,11,12363,80,Selling
