采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-18 11:05,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,371,92,8,2,23,6,Selling
2026-07-18 11:10,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,371,92,8,2,23,6,Selling
2026-07-18 11:15,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,1492,78,307,16,110,6,Selling
2026-07-18 11:20,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,1492,78,307,16,110,6,Selling
2026-07-18 11:25,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,3808,82,553,12,288,6,Selling
2026-07-18 11:30,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,3808,82,553,12,288,6,Selling
2026-07-18 11:35,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,5052,81,843,13,375,6,Selling
2026-07-18 11:40,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,5052,81,843,13,375,6,Selling
2026-07-18 11:45,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,7008,82,1018,12,532,6,Selling
2026-07-18 11:50,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,7008,82,1018,12,532,6,Selling
2026-07-18 11:55,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,9013,82,1329,12,666,6,Selling
2026-07-18 12:00,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,9013,82,1329,12,666,6,Selling
2026-07-18 12:05,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,10175,81,1625,13,747,6,Selling
2026-07-18 12:10,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,10175,81,1625,13,747,6,Selling
2026-07-18 12:15,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,11944,81,1867,13,917,6,Selling
2026-07-18 12:20,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,11944,81,1867,13,917,6,Selling
2026-07-18 12:25,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,13138,81,2063,13,1004,6,Selling
2026-07-18 12:30,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,13138,81,2063,13,1004,6,Selling
2026-07-18 12:35,周六213,挪威超级联赛,2026-07-18,2026-07-19,莫尔德,布兰,2040558,13138,81,2063,13,1004,6,Selling
