采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-13 10:15,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120460,78,16857,11,16322,11,Selling
2026-07-13 10:20,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120460,78,16857,11,16322,11,Selling
2026-07-13 10:25,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120461,78,16857,11,16323,11,Selling
2026-07-13 10:30,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120461,78,16857,11,16323,11,Selling
2026-07-13 10:35,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120462,78,16857,11,16323,11,Selling
2026-07-13 10:40,周一201,瑞典超级联赛,2026-07-13,2026-07-14,佐加顿斯,哈尔姆斯塔德,2040499,120462,78,16857,11,16323,11,Selling
