采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-14 11:05,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,199,44,256,56,0,0,Selling
2026-07-14 11:10,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,199,44,256,56,0,0,Selling
2026-07-14 11:15,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,2606,15,3448,20,11551,65,Selling
2026-07-14 11:20,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,2606,15,3448,20,11551,65,Selling
2026-07-14 11:25,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,4488,14,5941,19,21316,67,Selling
2026-07-14 11:30,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,4804,13,6378,18,24691,69,Selling
2026-07-14 11:35,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,4804,13,6378,18,24691,69,Selling
2026-07-14 11:40,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,4804,13,6378,18,24691,69,Selling
2026-07-14 11:45,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,7059,14,9262,18,34153,68,Selling
2026-07-14 11:50,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,9021,14,11777,19,41651,67,Selling
2026-07-14 11:55,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,9021,14,11777,19,41651,67,Selling
2026-07-14 12:00,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,10713,15,13981,19,48842,66,Selling
2026-07-14 12:05,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,10713,15,13981,19,48842,66,Selling
2026-07-14 12:10,周二202,欧洲冠军联赛,2026-07-14,2026-07-15,新圣徒,萨巴赫,2040512,11308,14,14823,19,52649,67,Selling
