采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-15 11:05,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,954,94,31,3,34,3,Selling
2026-07-15 11:10,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,954,94,31,3,34,3,Selling
2026-07-15 11:15,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,954,94,31,3,34,3,Selling
2026-07-15 11:20,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,2843,89,188,6,166,5,Selling
2026-07-15 11:25,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,6845,88,606,8,341,4,Selling
2026-07-15 11:30,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,6845,88,606,8,341,4,Selling
2026-07-15 11:35,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,8625,86,838,8,550,6,Selling
2026-07-15 11:40,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,8625,86,838,8,550,6,Selling
2026-07-15 11:45,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,11422,86,1180,9,686,5,Selling
2026-07-15 11:50,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,11422,86,1180,9,686,5,Selling
2026-07-15 11:55,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,13895,86,1445,9,806,5,Selling
2026-07-15 12:00,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,13895,86,1445,9,806,5,Selling
2026-07-15 12:05,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,15520,86,1636,9,931,5,Selling
2026-07-15 12:10,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,15520,86,1636,9,931,5,Selling
2026-07-15 12:15,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,17858,86,1898,9,1081,5,Selling
2026-07-15 12:20,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,17858,86,1898,9,1081,5,Selling
2026-07-15 12:25,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,19763,86,2137,9,1197,5,Selling
2026-07-15 12:30,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,19763,86,2137,9,1197,5,Selling
2026-07-15 12:35,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,19763,86,2137,9,1197,5,Selling
2026-07-15 12:40,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,21647,85,2374,9,1352,6,Selling
2026-07-15 12:45,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,23428,85,2597,9,1486,6,Selling
2026-07-15 12:50,周四209,美国职业大联盟,2026-07-16,2026-07-17,圣路易斯城,堪萨斯城竞技,2040523,23428,85,2597,9,1486,6,Selling
