采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-15 11:05,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,1078,90,44,4,78,6,Selling
2026-07-15 11:10,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,1078,90,44,4,78,6,Selling
2026-07-15 11:15,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,1078,90,44,4,78,6,Selling
2026-07-15 11:20,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,4130,79,741,14,379,7,Selling
2026-07-15 11:25,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,7681,73,2068,20,768,7,Selling
2026-07-15 11:30,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,7681,73,2068,20,768,7,Selling
2026-07-15 11:35,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,11227,74,2704,18,1227,8,Selling
2026-07-15 11:40,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,11227,74,2704,18,1227,8,Selling
2026-07-15 11:45,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,14006,73,3683,19,1619,8,Selling
2026-07-15 11:50,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,14006,73,3683,19,1619,8,Selling
2026-07-15 11:55,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,15841,71,4542,20,1876,9,Selling
2026-07-15 12:00,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,15841,71,4542,20,1876,9,Selling
2026-07-15 12:05,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,18053,71,5125,20,2188,9,Selling
2026-07-15 12:10,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,18053,71,5125,20,2188,9,Selling
2026-07-15 12:15,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,20905,71,5963,20,2571,9,Selling
2026-07-15 12:20,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,20905,71,5963,20,2571,9,Selling
2026-07-15 12:25,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,22849,71,6633,21,2832,8,Selling
2026-07-15 12:30,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,22849,71,6633,21,2832,8,Selling
2026-07-15 12:35,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,22849,71,6633,21,2832,8,Selling
2026-07-15 12:40,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,25614,71,7295,20,3176,9,Selling
2026-07-15 12:45,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,27981,71,7940,20,3490,9,Selling
2026-07-15 12:50,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,27981,71,7940,20,3490,9,Selling
2026-07-15 12:55,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,29536,71,8304,20,3711,9,Selling
2026-07-15 13:00,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,29536,71,8304,20,3711,9,Selling
2026-07-15 13:05,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,31407,71,9053,20,3972,9,Selling
2026-07-15 13:10,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,31407,71,9053,20,3972,9,Selling
2026-07-15 13:15,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,33022,71,9570,20,4205,9,Selling
2026-07-15 13:20,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,33022,71,9570,20,4205,9,Selling
2026-07-15 13:25,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,35094,71,10004,20,4469,9,Selling
2026-07-15 13:30,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,35094,71,10004,20,4469,9,Selling
2026-07-15 13:35,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,36711,71,10442,20,4682,9,Selling
2026-07-15 13:40,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,36711,71,10442,20,4682,9,Selling
2026-07-15 13:45,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,38031,71,10834,20,4864,9,Selling
2026-07-15 13:50,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,38031,71,10834,20,4864,9,Selling
2026-07-15 13:55,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,39674,70,11559,21,5087,9,Selling
2026-07-15 14:00,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,39674,70,11559,21,5087,9,Selling
2026-07-15 14:05,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,41626,71,11928,20,5338,9,Selling
2026-07-15 14:10,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,41626,71,11928,20,5338,9,Selling
2026-07-15 14:15,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,43155,70,12609,21,5555,9,Selling
2026-07-15 14:20,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,43155,70,12609,21,5555,9,Selling
2026-07-15 14:25,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,44989,71,12981,20,5843,9,Selling
2026-07-15 14:30,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,44989,71,12981,20,5843,9,Selling
2026-07-15 14:35,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,46350,70,13465,20,6053,10,Selling
2026-07-15 14:40,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,46350,70,13465,20,6053,10,Selling
2026-07-15 14:45,周四205,巴西甲级联赛,2026-07-16,2026-07-17,博塔弗戈,桑托斯,2040519,48045,70,14218,21,6300,9,Selling
