采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-18 11:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,315,91,9,3,23,6,Selling
2026-07-18 11:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,315,91,9,3,23,6,Selling
2026-07-18 11:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,4336,91,289,6,133,3,Selling
2026-07-18 11:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,4336,91,289,6,133,3,Selling
2026-07-18 11:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,7426,89,537,6,354,5,Selling
2026-07-18 11:30,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,7426,89,537,6,354,5,Selling
2026-07-18 11:35,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,7426,89,537,6,354,5,Selling
2026-07-18 11:40,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,11115,90,820,7,451,3,Selling
2026-07-18 11:45,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,13092,89,962,7,600,4,Selling
2026-07-18 11:50,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,13092,89,962,7,600,4,Selling
2026-07-18 11:55,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,17042,89,1264,7,747,4,Selling
2026-07-18 12:00,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,17042,89,1264,7,747,4,Selling
2026-07-18 12:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,20822,90,1554,7,839,3,Selling
2026-07-18 12:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,20822,90,1554,7,839,3,Selling
2026-07-18 12:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,23867,89,1784,7,1027,4,Selling
2026-07-18 12:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,23867,89,1784,7,1027,4,Selling
2026-07-18 12:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,26855,90,2003,7,1138,3,Selling
2026-07-18 12:30,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,26855,90,2003,7,1138,3,Selling
2026-07-18 12:35,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,26855,90,2003,7,1138,3,Selling
2026-07-18 12:40,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,28632,89,2118,7,1294,4,Selling
2026-07-18 12:45,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,32292,89,2400,7,1454,4,Selling
2026-07-18 12:50,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,32292,89,2400,7,1454,4,Selling
2026-07-18 12:55,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,35897,89,2664,7,1560,4,Selling
2026-07-18 13:00,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,35897,89,2664,7,1560,4,Selling
2026-07-18 13:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,38684,89,2873,7,1676,4,Selling
2026-07-18 13:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,38684,89,2873,7,1676,4,Selling
2026-07-18 13:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,40686,89,3004,7,1797,4,Selling
2026-07-18 13:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,40686,89,3004,7,1797,4,Selling
2026-07-18 13:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,43194,89,3173,7,1902,4,Selling
2026-07-18 13:30,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,43194,89,3173,7,1902,4,Selling
2026-07-18 13:35,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,46632,89,3451,7,2030,4,Selling
2026-07-18 13:40,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,46632,89,3451,7,2030,4,Selling
2026-07-18 13:45,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,50094,90,3712,7,2117,3,Selling
2026-07-18 13:50,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,50094,90,3712,7,2117,3,Selling
2026-07-18 13:55,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,50094,90,3712,7,2117,3,Selling
2026-07-18 14:00,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,52880,90,3929,7,2225,3,Selling
2026-07-18 14:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,54856,89,4101,7,2365,4,Selling
2026-07-18 14:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,54856,89,4101,7,2365,4,Selling
2026-07-18 14:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,57355,89,4296,7,2467,4,Selling
2026-07-18 14:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,57355,89,4296,7,2467,4,Selling
2026-07-18 14:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,57355,89,4296,7,2467,4,Selling
2026-07-18 14:30,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,60758,89,4574,7,2608,4,Selling
2026-07-18 14:35,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,64301,89,4839,7,2716,4,Selling
2026-07-18 14:40,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,64301,89,4839,7,2716,4,Selling
2026-07-18 14:45,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,66971,89,5065,7,2876,4,Selling
2026-07-18 14:50,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,66971,89,5065,7,2876,4,Selling
2026-07-18 14:55,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,70227,89,5301,7,3018,4,Selling
2026-07-18 15:00,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,70227,89,5301,7,3018,4,Selling
2026-07-18 15:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,72042,89,5479,7,3119,4,Selling
2026-07-18 15:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,72042,89,5479,7,3119,4,Selling
2026-07-18 15:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,76732,89,5825,7,3251,4,Selling
2026-07-18 15:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,76732,89,5825,7,3251,4,Selling
2026-07-18 15:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,79722,89,6067,7,3414,4,Selling
2026-07-18 15:30,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,79722,89,6067,7,3414,4,Selling
2026-07-18 15:35,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,83342,89,6341,7,3544,4,Selling
2026-07-18 15:40,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,83342,89,6341,7,3544,4,Selling
2026-07-18 15:45,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,86593,89,6577,7,3674,4,Selling
2026-07-18 15:50,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,86593,89,6577,7,3674,4,Selling
2026-07-18 15:55,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,86593,89,6577,7,3674,4,Selling
2026-07-18 16:00,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,89304,89,6797,7,3790,4,Selling
2026-07-18 16:05,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,93446,89,7099,7,3973,4,Selling
2026-07-18 16:10,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,93446,89,7099,7,3973,4,Selling
2026-07-18 16:15,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,93446,89,7099,7,3973,4,Selling
2026-07-18 16:20,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,96659,89,7305,7,4154,4,Selling
2026-07-18 16:25,周六208,挪威超级联赛,2026-07-18,2026-07-18,利勒斯特罗姆,奥斯陆KFUM,2040553,100313,89,7572,7,4293,4,Selling
