采集时间,比赛编号,联赛,销售日期,比赛日期,主队,客队,mid,胜_投票数,胜_支持率,平_投票数,平_支持率,负_投票数,负_支持率,比赛状态
2026-07-18 11:05,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,43,38,42,37,28,25,Selling
2026-07-18 11:10,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,43,38,42,37,28,25,Selling
2026-07-18 11:15,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,193,14,235,17,949,69,Selling
2026-07-18 11:20,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,193,14,235,17,949,69,Selling
2026-07-18 11:25,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,530,18,706,24,1746,58,Selling
2026-07-18 11:30,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,530,18,706,24,1746,58,Selling
2026-07-18 11:35,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,530,18,706,24,1746,58,Selling
2026-07-18 11:40,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,743,17,961,22,2735,61,Selling
2026-07-18 11:45,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1053,18,1386,24,3266,58,Selling
2026-07-18 11:50,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1053,18,1386,24,3266,58,Selling
2026-07-18 11:55,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1409,19,1802,24,4328,57,Selling
2026-07-18 12:00,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1409,19,1802,24,4328,57,Selling
2026-07-18 12:05,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1597,18,2034,23,5307,59,Selling
2026-07-18 12:10,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1597,18,2034,23,5307,59,Selling
2026-07-18 12:15,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1903,18,2431,23,6075,59,Selling
2026-07-18 12:20,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,1903,18,2431,23,6075,59,Selling
2026-07-18 12:25,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2087,18,2688,23,6869,59,Selling
2026-07-18 12:30,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2087,18,2688,23,6869,59,Selling
2026-07-18 12:35,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2087,18,2688,23,6869,59,Selling
2026-07-18 12:40,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2343,18,3046,24,7314,58,Selling
2026-07-18 12:45,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2639,18,3428,24,8305,58,Selling
2026-07-18 12:50,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2639,18,3428,24,8305,58,Selling
2026-07-18 12:55,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2843,18,3718,24,9165,58,Selling
2026-07-18 13:00,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,2843,18,3718,24,9165,58,Selling
2026-07-18 13:05,周六210,挪威超级联赛,2026-07-18,2026-07-18,克里斯蒂安松,萨尔普斯堡,2040555,3063,18,4011,24,9871,58,Selling
